#,$id,Air pollution indicator,Geopolitical entity (declaring),"Period of time (a=annual, q=quarterly, m=monthly, d=daily, c=cumulated from January)",Greenhouse gas emissions
prop,,http://epp.eurostat.ec.europa.eu/def/tsdcc100#airpol,http://epp.eurostat.ec.europa.eu/def/tsdcc100#geo,http://epp.eurostat.ec.europa.eu/def/tsdcc100#time,http://epp.eurostat.ec.europa.eu/def/tsdcc100#tsdcc100
type,,url,url,time,
see,,airpol.csv,geo.csv,,
meta,,source,url,http://epp.eurostat.ec.europa.eu/cache/ITY_FIXDST/tsdcc100.xml,dc:source
meta,#col=5,footnote,en,: = not available,rdfs:comment
meta,#col=5,footnote,fr,: = non disponible,rdfs:comment
meta,#col=5,footnote,de,: = nicht verfügbar,rdfs:comment
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#NO,1998,106
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#NO,1999,108
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#NO,2000,107
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#NO,2001,110
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#NO,2002,107
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#NO,2003,109
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#NO,2004,110
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#NO,2005,108
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#NO,2006,108
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#NO,2007,111
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#NO,2008,108
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#NO,2009,103
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#NO,2010,108
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#CH,1990,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#CH,1991,103
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#CH,1992,103
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#CH,1993,97
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#CH,1994,96
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#CH,1995,97
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#CH,1996,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#CH,1997,97
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#CH,1998,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#CH,1999,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#CH,2000,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#CH,2001,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#CH,2002,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#CH,2003,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#CH,2004,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#CH,2005,103
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#CH,2006,102
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#CH,2007,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#CH,2008,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#CH,2009,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#CH,2010,102
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#TR,1990,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#TR,1991,106
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#TR,1992,112
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#TR,1993,119
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#TR,1994,116
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#TR,1995,127
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#TR,1996,138
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#TR,1997,145
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#TR,1998,147
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#TR,1999,147
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#TR,2000,159
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#TR,2001,149
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#TR,2002,153
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#TR,2003,162
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#TR,2004,167
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#TR,2005,176
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#TR,2006,187
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#TR,2007,203
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#TR,2008,196
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#TR,2009,198
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_1,http://epp.eurostat.ec.europa.eu/def/geo#TR,2010,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EU27,1990,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EU27,1991,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EU27,1992,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EU27,1993,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EU27,1994,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EU27,1995,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EU27,1996,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EU27,1997,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EU27,1998,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EU27,1999,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2000,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2001,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2002,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2003,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2004,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2005,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2006,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2007,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2008,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2009,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2010,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BE,1990,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BE,1991,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BE,1992,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BE,1993,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BE,1994,102
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BE,1995,103
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BE,1996,106
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BE,1997,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BE,1998,104
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BE,1999,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BE,2000,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BE,2001,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BE,2002,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BE,2003,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BE,2004,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BE,2005,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BE,2006,95
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BE,2007,92
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BE,2008,94
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BE,2009,86
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BE,2010,91
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BG,1990,86
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BG,1991,69
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BG,1992,64
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BG,1993,62
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BG,1994,60
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BG,1995,61
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BG,1996,61
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BG,1997,58
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BG,1998,54
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BG,1999,48
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BG,2000,47
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BG,2001,50
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BG,2002,47
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BG,2003,51
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BG,2004,50
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BG,2005,50
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BG,2006,51
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BG,2007,53
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BG,2008,52
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BG,2009,44
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#BG,2010,46
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CZ,1990,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CZ,1991,94
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CZ,1992,85
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CZ,1993,82
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CZ,1994,77
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CZ,1995,77
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CZ,1996,80
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CZ,1997,78
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CZ,1998,74
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CZ,1999,70
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2000,75
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2001,75
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2002,73
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2003,74
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2004,75
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2005,75
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2006,76
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2007,77
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2008,74
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2009,69
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2010,72
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DK,1990,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DK,1991,114
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DK,1992,105
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DK,1993,109
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DK,1994,115
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DK,1995,110
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DK,1996,128
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DK,1997,114
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DK,1998,109
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DK,1999,105
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DK,2000,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DK,2001,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DK,2002,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DK,2003,107
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DK,2004,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DK,2005,92
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DK,2006,103
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DK,2007,97
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DK,2008,92
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DK,2009,88
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DK,2010,88
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DE,1990,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DE,1991,97
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DE,1992,93
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DE,1993,93
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DE,1994,91
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DE,1995,91
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DE,1996,92
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DE,1997,89
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DE,1998,87
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DE,1999,84
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DE,2000,84
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DE,2001,86
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DE,2002,84
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DE,2003,84
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DE,2004,83
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DE,2005,81
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DE,2006,81
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DE,2007,79
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DE,2008,79
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DE,2009,74
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#DE,2010,76
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EE,1990,96
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EE,1991,88
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EE,1992,65
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EE,1993,50
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EE,1994,52
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EE,1995,47
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EE,1996,49
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EE,1997,48
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EE,1998,44
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EE,1999,41
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EE,2000,40
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EE,2001,41
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EE,2002,40
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EE,2003,44
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EE,2004,45
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EE,2005,44
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EE,2006,42
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EE,2007,50
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EE,2008,46
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EE,2009,38
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#EE,2010,48
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IE,1990,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IE,1991,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IE,1992,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IE,1993,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IE,1994,104
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IE,1995,106
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IE,1996,109
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IE,1997,112
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IE,1998,117
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IE,1999,119
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IE,2000,122
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IE,2001,126
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IE,2002,123
